Index,Nombre,Edad,Curso,Peso,Altura,Sexo asignado,Transgenero,Madre adolescente,Padre adolescente,Padres divorciados,Familia monoparental,Tratamiento psicologico padre/madre,Adiccion padre/madre,Relaciones conflictivas hijo-padre/madre,Familia reconstruida,Situacion economica familiar precaria,Estudios de la madre,Estudios del padre,Supervision parental insuficiente,Maltrato al adolescente,Duelo,Ingreso familiar mensual,Desenlace
7990,Luisa Adams,19,Formacion Profesional,54.6,136.5,Mujer,No estoy seguro de lo que se pregunta,Si,Si,Si,Si,Si,Si,No,No,No,Si,Si,No,No,Si,3385,Planificacion
7991,Fernand Bell,21,Universidad,82.64,125.0,Mujer,No estoy seguro de lo que se pregunta,No,No,Si,No,Si,No,No,No,No,Si,No,Si,Si,No,3646,Comunicacion
7992,Larry Hall,13,ESO,78.01,112.13,Hombre,No estoy seguro de ser trans,No,No,No,Si,No,Si,Si,Si,Si,Si,No,No,Si,Si,1555,Planificacion
7993,Daisy Shaw,25,Formacion Profesional,64.65,110.15,Otro,No estoy seguro de ser trans,Si,No,Si,No,Si,No,No,Si,No,No,No,Si,Si,No,672,Deseo
7994,Lance Gray,11,Colegio,75.47,113.73,Hombre,Si,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,No,1798,Deseo
7995,Martin Price,19,Universidad,50.47,113.51,Otro,No,Si,No,Si,Si,No,No,No,Si,Si,No,No,No,Si,Si,2809,Planificacion
7996,Rio Kelly,13,Colegio,56.06,131.68,Mujer,No estoy seguro de lo que se pregunta,Si,Si,Si,Si,Si,Si,No,Si,Si,No,Si,No,No,Si,1809,Deseo
7997,Jeff Allen,14,ESO,71.68,172.13,Otro,No,No,Si,Si,No,No,No,No,Si,Si,Si,Si,No,Si,No,1117,Finalidad
7998,Michael Sanchez,21,Universidad,84.37,134.9,Mujer,No,No,No,Si,No,Si,No,Si,Si,No,Si,No,No,Si,No,3127,Comunicacion
7999,Kenny Davis,15,ESO,59.25,131.18,Hombre,No,Si,Si,No,No,No,Si,No,No,Si,No,No,No,Si,Si,1480,Ideacion
8000,Fikayo Gray,12,Colegio,63.96,189.19,Hombre,No estoy seguro de ser trans,No,Si,No,No,No,Si,No,No,Si,No,No,Si,No,Si,3447,Finalidad
8001,Daiana Bennett,10,Colegio,60.3,176.58,Mujer,No estoy seguro de ser trans,Si,No,No,Si,No,No,Si,Si,No,Si,Si,Si,No,No,880,Planificacion
8002,Domi Wright,24,Formacion Profesional,83.57,194.26,Otro,No estoy seguro de lo que se pregunta,Si,Si,Si,Si,No,Si,Si,Si,Si,No,No,No,Si,No,1975,Comunicacion
8003,Daiana Anderson,21,Formacion Profesional,63.88,137.35,Hombre,No estoy seguro de lo que se pregunta,No,No,Si,Si,No,No,Si,Si,No,Si,Si,Si,No,No,2001,Ideacion
8004,Luca Thomas,15,ESO,76.04,115.99,Otro,No estoy seguro de lo que se pregunta,Si,Si,No,No,Si,No,No,No,Si,No,Si,No,No,Si,3827,Deseo
8005,Rome Gutierrez,16,ESO,83.72,146.79,Otro,No estoy seguro de ser trans,No,No,No,No,No,No,No,Si,No,No,No,Si,No,Si,1907,Comunicacion
8006,Luisa Jones,10,Colegio,51.15,125.91,Mujer,No estoy seguro de ser trans,No,No,Si,No,Si,Si,No,Si,Si,Si,Si,Si,No,Si,3223,Ideacion
8007,Dean Fernandez,24,Formacion Profesional,79.77,163.28,Otro,No,No,No,No,No,Si,Si,Si,No,No,No,No,Si,Si,Si,2803,Planificacion
8008,Marcus Barnes,24,Universidad,50.57,118.07,Hombre,No,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,No,No,No,No,2173,Finalidad
8009,Bernie Ramsey,24,Universidad,50.48,134.38,Otro,Si,No,No,Si,Si,Si,No,No,Si,Si,No,No,Si,Si,Si,485,Comunicacion
8010,Lance Price,20,Formacion Profesional,80.45,198.22,Otro,No estoy seguro de lo que se pregunta,No,No,No,Si,No,Si,Si,Si,No,No,Si,No,No,No,1600,Intencion
8011,Dominic Brooks,10,Colegio,61.02,118.08,Hombre,Si,Si,Si,No,Si,Si,No,Si,Si,No,Si,No,No,Si,Si,2618,Planificacion
8012,Ronald Young,23,Formacion Profesional,62.14,112.66,Mujer,No,No,No,No,No,No,Si,No,Si,Si,No,Si,Si,Si,Si,3235,Ideacion
8013,Fernando Ramos,18,Universidad,73.42,153.78,Otro,No estoy seguro de lo que se pregunta,No,Si,Si,Si,No,Si,No,Si,Si,Si,Si,Si,Si,No,2896,Ideacion
8014,Cindy Price,10,Colegio,52.02,118.83,Mujer,No estoy seguro de ser trans,Si,Si,No,No,Si,Si,Si,No,Si,Si,Si,No,Si,No,3477,Finalidad
8015,Fernand Davis,17,ESO,80.45,198.85,Hombre,Si,Si,Si,Si,No,Si,No,Si,Si,No,Si,Si,No,Si,Si,1158,Finalidad
8016,Jeff Brooks,12,ESO,62.63,160.54,Otro,No estoy seguro de lo que se pregunta,Si,No,Si,Si,No,No,No,No,Si,Si,No,No,No,Si,2912,Deseo
8017,Fikayo Hall,10,Colegio,85.8,115.22,Mujer,No,No,Si,No,Si,Si,Si,Si,Si,No,No,No,Si,Si,No,1216,Finalidad
8018,Bernard Russell,15,ESO,90.88,160.49,Hombre,No estoy seguro de lo que se pregunta,Si,No,Si,No,Si,No,Si,Si,Si,Si,No,No,No,No,782,Comunicacion
8019,Theo Shaw,14,ESO,68.87,125.02,Otro,No estoy seguro de lo que se pregunta,No,No,No,Si,No,No,No,No,Si,No,Si,No,Si,No,1438,Ideacion
8020,John Fisher,24,Universidad,84.71,126.76,Otro,No,Si,No,Si,Si,No,No,Si,No,Si,No,Si,No,Si,No,3210,Ideacion
8021,Danny Martinez,14,ESO,87.68,165.36,Otro,No estoy seguro de ser trans,Si,No,Si,No,Si,Si,Si,No,Si,Si,Si,Si,No,No,2657,Planificacion
8022,Peter Lee,15,ESO,68.99,125.73,Otro,No,No,Si,No,Si,Si,Si,Si,No,No,No,No,Si,No,Si,1907,Intencion
8023,Inma Wright,13,Colegio,55.52,161.46,Mujer,No,Si,Si,Si,No,No,No,No,Si,Si,No,Si,No,No,Si,2042,Deseo
8024,Phil Diaz,18,Formacion Profesional,71.08,183.76,Otro,Si,Si,Si,Si,No,Si,Si,Si,No,No,No,No,Si,Si,No,1124,Finalidad
8025,Ronald Young,22,Formacion Profesional,50.23,176.1,Otro,No estoy seguro de lo que se pregunta,Si,No,Si,No,No,No,No,Si,No,Si,No,No,No,Si,2276,Ideacion
8026,Mike Anderson,20,Universidad,75.33,181.22,Mujer,No estoy seguro de lo que se pregunta,Si,No,Si,No,Si,Si,No,Si,Si,No,No,Si,No,Si,1225,Deseo
8027,Marlon Adams,15,ESO,71.05,157.0,Hombre,No estoy seguro de lo que se pregunta,No,Si,Si,Si,Si,No,Si,No,Si,No,No,No,No,Si,677,Ideacion
8028,Amelia Price,23,Formacion Profesional,80.95,148.82,Otro,No,Si,No,Si,No,No,Si,No,Si,No,No,Si,Si,Si,No,2594,Intencion
8029,Lucy Bryant,14,ESO,90.49,110.49,Hombre,No estoy seguro de ser trans,No,No,No,Si,Si,Si,Si,Si,Si,Si,Si,No,Si,No,741,Intencion
8030,Ferdinand Lewis,15,ESO,82.86,141.0,Hombre,No,Si,Si,Si,No,Si,Si,No,No,No,Si,Si,No,Si,No,729,Deseo
8031,Max Carter,25,Formacion Profesional,56.9,137.75,Mujer,No estoy seguro de ser trans,Si,Si,Si,No,No,Si,No,No,No,Si,Si,No,Si,Si,2531,Comunicacion
8032,Phil Watson,24,Universidad,65.6,140.27,Otro,Si,Si,No,No,No,No,Si,No,No,No,Si,Si,No,Si,Si,2500,Ideacion
8033,Ted Smith,13,ESO,50.51,186.82,Otro,Si,No,Si,Si,No,Si,No,Si,No,Si,No,No,No,Si,No,1994,Intencion
8034,Davidson Rodriguez,24,Formacion Profesional,82.74,116.39,Otro,No estoy seguro de ser trans,No,Si,No,No,No,No,Si,No,No,Si,Si,Si,Si,Si,1396,Planificacion
8035,Marcus Martin,23,Universidad,62.92,123.26,Hombre,No estoy seguro de lo que se pregunta,Si,Si,Si,No,No,No,No,No,No,Si,Si,No,No,Si,3148,Finalidad
8036,Landon Martin,13,ESO,75.64,179.8,Otro,No estoy seguro de ser trans,Si,No,Si,No,Si,Si,No,No,Si,Si,No,Si,No,Si,3802,Intencion
8037,Bernie Smith,18,Bachillerato,86.97,129.63,Otro,No estoy seguro de ser trans,Si,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,916,Ideacion
8038,David Lopez,14,ESO,78.49,163.67,Mujer,Si,No,Si,No,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,1328,Ideacion
8039,Fred Bryant,14,ESO,84.85,179.39,Hombre,No,Si,Si,Si,No,No,No,Si,Si,No,Si,Si,Si,No,Si,1035,Comunicacion
8040,Lucas James,10,Colegio,55.99,128.04,Mujer,Si,No,No,No,Si,No,Si,Si,No,No,No,No,No,No,Si,479,Planificacion
8041,Bernie Hill,15,ESO,68.63,175.41,Mujer,No estoy seguro de lo que se pregunta,No,Si,Si,Si,Si,No,Si,Si,No,No,No,Si,No,No,3175,Deseo
8042,Lance Sanchez,10,Colegio,79.72,175.55,Hombre,No estoy seguro de ser trans,No,No,No,No,No,No,No,No,Si,Si,Si,No,Si,Si,2066,Planificacion
8043,Dean Taylor,16,ESO,63.18,155.97,Mujer,Si,Si,No,No,No,No,No,No,No,Si,No,Si,No,Si,Si,1645,Comunicacion
8044,Lucy Lee,23,Universidad,72.26,168.59,Mujer,No estoy seguro de lo que se pregunta,No,No,Si,No,Si,Si,Si,Si,Si,No,Si,No,Si,No,1899,Intencion
8045,Martin James,13,ESO,57.36,155.98,Hombre,No estoy seguro de lo que se pregunta,No,No,No,Si,No,No,Si,Si,Si,Si,No,No,No,No,3212,Deseo
8046,Luca Perez,17,Bachillerato,65.73,198.83,Otro,No,No,No,Si,No,No,Si,Si,Si,No,Si,Si,No,Si,Si,671,Deseo
8047,Sean Anderson,14,ESO,56.56,180.81,Hombre,No estoy seguro de ser trans,Si,No,No,Si,Si,Si,Si,No,No,Si,Si,Si,Si,Si,1622,Ideacion
8048,Davidson Kelly,24,Formacion Profesional,53.98,185.24,Mujer,Si,Si,No,No,No,No,No,Si,No,Si,No,Si,No,No,Si,2674,Deseo
8049,Teddy Jackson,20,Formacion Profesional,73.68,152.24,Mujer,No,Si,Si,No,Si,Si,Si,Si,No,No,Si,Si,No,Si,No,906,Intencion
8050,Veronica Allen,11,Colegio,76.42,183.5,Mujer,No estoy seguro de lo que se pregunta,No,Si,Si,Si,Si,Si,No,No,Si,No,Si,Si,No,Si,811,Deseo
8051,Richard Nelson,25,Formacion Profesional,84.74,154.67,Otro,Si,Si,Si,No,Si,No,Si,No,Si,No,Si,No,No,Si,No,1252,Deseo
8052,Davidson Barnes,17,ESO,50.24,192.16,Hombre,No estoy seguro de ser trans,Si,Si,Si,Si,No,Si,Si,No,No,No,No,No,Si,No,3495,Intencion
8053,Jeffrey Clark,17,Bachillerato,85.62,163.36,Otro,Si,No,Si,No,Si,Si,Si,Si,Si,Si,Si,No,No,No,Si,1067,Comunicacion
8054,Paul Sanchez,11,Colegio,61.26,124.58,Hombre,No estoy seguro de ser trans,Si,No,No,No,Si,No,Si,Si,Si,No,No,Si,Si,No,3128,Intencion
8055,Daniel Foster,15,ESO,74.37,198.22,Mujer,No estoy seguro de lo que se pregunta,No,Si,Si,No,No,No,No,Si,Si,Si,No,No,No,Si,3358,Comunicacion
8056,Lara Green,19,Universidad,88.56,125.98,Hombre,No estoy seguro de lo que se pregunta,No,Si,Si,Si,Si,No,Si,No,Si,Si,No,No,Si,No,2599,Planificacion
8057,Timothy Evans,19,Universidad,86.49,196.86,Mujer,Si,Si,Si,Si,No,Si,Si,Si,Si,No,No,No,No,Si,No,3175,Intencion
8058,Robert Johnson,23,Formacion Profesional,54.57,128.01,Mujer,No,No,Si,Si,No,No,Si,No,Si,No,Si,Si,No,No,Si,924,Ideacion
8059,Ada Ramos,24,Formacion Profesional,72.93,164.98,Otro,No estoy seguro de ser trans,No,No,No,Si,No,No,Si,No,No,No,No,Si,No,Si,1815,Planificacion
8060,Lara Gray,24,Universidad,63.38,142.61,Mujer,No estoy seguro de lo que se pregunta,Si,No,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,2129,Planificacion
8061,Nathan Williams,25,Universidad,67.8,137.21,Hombre,No,Si,Si,Si,No,No,Si,No,No,No,Si,No,Si,No,No,438,Ideacion
8062,Peter Martin,13,ESO,89.4,179.69,Otro,No estoy seguro de ser trans,Si,No,No,Si,No,Si,Si,No,Si,Si,Si,No,No,Si,3684,Ideacion
8063,Cristian Sanders,13,ESO,51.66,188.81,Mujer,Si,No,Si,No,No,Si,Si,No,Si,No,No,No,No,Si,Si,1357,Planificacion
8064,Ferdinand Garcia,19,Universidad,90.24,157.33,Otro,No estoy seguro de lo que se pregunta,Si,No,Si,Si,Si,No,Si,Si,Si,No,Si,No,Si,No,3996,Comunicacion
8065,Nathan Wood,17,ESO,66.78,117.03,Mujer,No,No,No,No,Si,No,Si,Si,No,Si,Si,Si,No,Si,Si,2478,Ideacion
8066,Nathan Brooks,23,Formacion Profesional,64.25,183.52,Otro,Si,No,Si,Si,Si,No,No,Si,Si,Si,No,Si,Si,Si,No,614,Ideacion
8067,Jude James,24,Universidad,67.87,186.19,Hombre,No,Si,No,Si,No,Si,No,Si,No,Si,No,Si,No,Si,Si,2440,Intencion
8068,Tadeo Murphy,16,Bachillerato,60.31,123.24,Mujer,No,Si,Si,No,Si,No,No,No,Si,No,No,No,Si,Si,Si,2850,Finalidad
8069,Penny Perez,14,ESO,88.5,196.12,Mujer,No,No,No,Si,Si,Si,No,No,Si,Si,No,Si,No,Si,No,1220,Planificacion
8070,Mary Brown,13,ESO,68.4,136.15,Hombre,No estoy seguro de lo que se pregunta,No,No,Si,No,No,No,Si,No,Si,No,No,No,Si,Si,3107,Intencion
8071,Kenny Wright,11,Colegio,89.76,120.02,Mujer,No,Si,No,Si,No,No,Si,Si,No,Si,Si,No,No,No,No,3651,Finalidad
8072,Richard Shaw,15,ESO,77.22,116.88,Mujer,No estoy seguro de lo que se pregunta,No,No,Si,Si,No,Si,No,No,Si,No,No,Si,Si,Si,3793,Comunicacion
8073,Geronimo Green,10,Colegio,83.12,185.61,Mujer,No,Si,Si,No,Si,No,No,No,No,No,Si,No,Si,No,No,1826,Finalidad
8074,Fred Foster,18,Bachillerato,81.35,195.89,Mujer,No estoy seguro de lo que se pregunta,No,No,No,No,No,No,No,Si,Si,Si,No,Si,Si,No,2312,Comunicacion
8075,Frank Hernandez,25,Formacion Profesional,60.16,134.43,Mujer,No estoy seguro de ser trans,No,Si,Si,Si,No,No,No,Si,No,Si,Si,Si,Si,No,3686,Deseo
8076,Nemo Brown,15,ESO,83.82,118.87,Mujer,Si,No,No,No,No,No,Si,No,Si,Si,No,Si,No,Si,No,3606,Planificacion
8077,Bernard Russell,16,Bachillerato,59.57,159.82,Hombre,Si,Si,Si,No,Si,No,Si,Si,Si,No,Si,No,Si,No,Si,2966,Deseo
8078,Ada Ramsey,15,ESO,67.7,152.55,Mujer,Si,Si,No,Si,No,Si,No,Si,No,Si,No,No,Si,No,Si,2884,Planificacion
8079,Inma Jordan,10,Colegio,54.77,158.96,Mujer,Si,No,No,No,Si,Si,No,No,No,No,Si,No,Si,Si,No,1710,Intencion
8080,Fikayo Morales,23,Formacion Profesional,78.91,169.67,Otro,No,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,Si,2450,Planificacion
8081,Declan Adams,16,Bachillerato,85.77,164.55,Otro,No estoy seguro de ser trans,No,Si,No,Si,No,Si,Si,No,Si,Si,Si,Si,No,Si,3896,Ideacion
8082,Frederick Alexander,12,ESO,80.25,133.75,Hombre,No,No,No,Si,No,Si,Si,Si,Si,No,No,Si,Si,Si,No,595,Deseo
8083,Robert Shaw,15,ESO,60.48,156.86,Otro,No,Si,Si,Si,Si,No,No,No,Si,No,Si,Si,No,Si,No,557,Ideacion
8084,Penny Collins,17,ESO,59.58,192.54,Hombre,No,Si,No,Si,No,Si,No,Si,No,No,Si,No,Si,No,Si,1902,Finalidad
8085,Geronimo Brown,16,ESO,55.64,150.78,Otro,Si,No,Si,No,No,Si,No,No,No,Si,Si,Si,Si,Si,No,3102,Planificacion
8086,Osborn Green,20,Universidad,82.36,165.71,Otro,No,No,No,No,Si,No,No,Si,No,Si,No,Si,Si,No,Si,1616,Ideacion
8087,Mary Nelson,16,Bachillerato,73.64,185.33,Otro,No estoy seguro de lo que se pregunta,No,Si,No,Si,No,No,Si,Si,Si,No,Si,No,No,Si,655,Comunicacion
8088,Peter Miller,22,Formacion Profesional,55.61,133.09,Mujer,Si,Si,Si,Si,Si,No,Si,Si,Si,No,No,Si,Si,Si,Si,686,Finalidad
8089,Steven Taylor,24,Formacion Profesional,64.99,190.07,Hombre,Si,No,No,No,Si,Si,Si,Si,No,Si,No,Si,No,Si,No,3611,Deseo
8090,Duke Baker,22,Formacion Profesional,75.82,168.51,Otro,No estoy seguro de lo que se pregunta,No,No,No,No,No,Si,Si,No,No,Si,No,No,No,No,733,Planificacion
8091,Bernie Russell,11,Colegio,63.61,184.27,Mujer,No,No,No,No,Si,No,No,No,No,No,Si,No,Si,No,No,2423,Intencion
8092,Dean Bell,24,Formacion Profesional,58.29,114.81,Otro,No estoy seguro de ser trans,No,No,No,No,No,No,Si,Si,Si,No,No,No,No,No,3234,Finalidad
8093,Johnny Fernandez,13,ESO,87.63,125.36,Otro,No estoy seguro de lo que se pregunta,No,Si,Si,Si,Si,No,Si,Si,No,No,Si,Si,Si,Si,3082,Intencion
8094,Rachel Martinez,12,ESO,78.71,194.54,Hombre,No,No,Si,Si,No,No,Si,No,No,No,No,Si,Si,No,Si,3590,Finalidad
8095,Morgan Stewart,17,ESO,66.28,158.09,Hombre,Si,No,No,No,Si,No,No,Si,No,Si,No,No,No,Si,Si,1014,Ideacion
8096,Luisa Perez,24,Universidad,77.18,192.84,Otro,No estoy seguro de ser trans,No,No,Si,No,Si,Si,Si,Si,Si,No,No,No,No,Si,2191,Deseo
8097,Lance Russell,22,Formacion Profesional,69.7,122.74,Mujer,Si,No,No,Si,No,Si,Si,No,No,Si,Si,No,No,Si,Si,2515,Deseo
8098,Nemo Wright,25,Formacion Profesional,52.4,116.95,Otro,No,Si,Si,No,No,Si,No,No,No,Si,No,Si,No,Si,No,1236,Intencion
8099,Richard Ramsey,17,ESO,82.9,116.57,Hombre,No,No,No,Si,No,No,Si,Si,Si,No,Si,Si,Si,Si,No,884,Intencion
8100,Fikayo Johnson,13,ESO,63.09,180.58,Mujer,No estoy seguro de ser trans,Si,No,No,No,No,Si,No,No,Si,Si,No,Si,Si,Si,670,Finalidad
8101,Daniel Scott,19,Formacion Profesional,76.24,175.9,Otro,No,No,Si,Si,No,No,No,Si,Si,No,Si,No,Si,No,No,1919,Comunicacion
8102,Inma Jordan,15,ESO,90.23,184.51,Otro,No estoy seguro de lo que se pregunta,Si,Si,Si,No,No,Si,No,No,No,Si,Si,No,Si,Si,1788,Ideacion
8103,Marlon Watson,11,Colegio,68.42,121.45,Mujer,No,No,Si,Si,Si,No,No,No,Si,No,No,Si,Si,No,Si,601,Planificacion
8104,Larry Miller,15,ESO,60.82,187.83,Otro,No estoy seguro de lo que se pregunta,No,Si,No,Si,Si,No,Si,Si,Si,No,No,Si,Si,Si,2012,Finalidad
8105,Morgan Gray,13,Colegio,76.0,174.54,Otro,Si,No,Si,No,No,Si,Si,Si,Si,No,Si,No,Si,No,Si,2562,Finalidad
8106,Gero Lee,25,Formacion Profesional,69.19,143.49,Mujer,No estoy seguro de ser trans,Si,No,Si,Si,No,No,No,No,No,No,Si,No,No,No,2668,Ideacion
8107,Sean Adams,14,ESO,66.48,165.39,Otro,No estoy seguro de lo que se pregunta,No,No,Si,No,Si,Si,Si,Si,No,Si,Si,Si,No,No,3829,Comunicacion
8108,Inma Scott,24,Universidad,84.32,169.47,Mujer,No estoy seguro de ser trans,No,No,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,3136,Deseo
8109,Gero Scott,17,ESO,55.93,157.67,Otro,No estoy seguro de lo que se pregunta,No,Si,Si,Si,No,No,Si,No,No,Si,Si,No,Si,Si,910,Deseo
8110,Jack Clark,15,ESO,69.13,145.66,Otro,No estoy seguro de lo que se pregunta,Si,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,3482,Comunicacion
8111,Frank Jackson,10,Colegio,61.95,195.67,Hombre,No estoy seguro de lo que se pregunta,Si,No,Si,Si,Si,No,No,No,Si,Si,No,No,Si,No,1575,Ideacion
8112,Lisa Fisher,12,Colegio,79.16,171.88,Hombre,No estoy seguro de ser trans,No,Si,Si,Si,No,No,No,Si,Si,Si,No,No,Si,Si,3230,Finalidad
8113,Duke Martinez,21,Universidad,82.01,147.83,Mujer,Si,Si,No,No,No,No,Si,Si,No,Si,Si,No,Si,Si,No,2855,Planificacion
8114,Maxwell Barnes,21,Universidad,63.48,129.73,Otro,No,Si,Si,Si,Si,No,Si,No,Si,No,No,No,Si,Si,No,2641,Finalidad
8115,Luca Collins,13,ESO,65.28,146.08,Mujer,No estoy seguro de lo que se pregunta,No,No,Si,No,No,No,Si,Si,No,No,Si,Si,No,Si,2122,Finalidad
8116,Marcos Smith,10,Colegio,50.43,111.92,Mujer,No estoy seguro de ser trans,No,Si,No,Si,No,Si,Si,Si,Si,Si,No,Si,Si,No,2743,Planificacion
8117,Fernand Watson,20,Formacion Profesional,80.79,174.62,Mujer,Si,No,Si,Si,Si,Si,No,No,No,Si,Si,No,Si,Si,Si,631,Finalidad
8118,Jordan Cooper,11,Colegio,83.06,185.74,Otro,No,Si,Si,No,Si,No,No,Si,Si,Si,Si,No,Si,Si,No,1401,Planificacion
8119,Morgan Bennett,21,Universidad,55.54,188.61,Otro,Si,No,No,Si,Si,No,Si,Si,No,Si,No,No,No,Si,No,1148,Intencion
8120,Marge Smith,20,Formacion Profesional,58.62,128.8,Otro,No estoy seguro de ser trans,Si,Si,Si,Si,Si,Si,No,No,Si,Si,Si,No,Si,No,2064,Planificacion
8121,Tom Thomas,12,ESO,81.01,111.97,Hombre,No,No,No,No,Si,No,Si,No,No,Si,Si,No,Si,Si,No,3018,Intencion
8122,Luisa Taylor,23,Formacion Profesional,70.97,174.2,Hombre,No estoy seguro de ser trans,No,Si,Si,No,Si,No,Si,Si,Si,Si,No,Si,Si,Si,2387,Deseo
8123,Charles Hernandez,24,Universidad,71.85,191.84,Hombre,No estoy seguro de ser trans,No,Si,No,No,Si,No,No,Si,No,Si,Si,No,Si,No,560,Deseo
8124,Daiana Wilson,11,Colegio,75.22,137.56,Otro,No estoy seguro de lo que se pregunta,Si,No,No,No,Si,No,Si,No,No,No,Si,No,Si,Si,2474,Ideacion
8125,Ollie Lopez,17,ESO,87.0,157.76,Hombre,No,No,Si,Si,No,Si,Si,No,Si,No,Si,No,No,No,No,3885,Intencion
8126,Charles Moore,17,ESO,68.14,195.97,Otro,No,No,Si,No,No,Si,Si,No,Si,No,No,Si,No,No,No,789,Ideacion
8127,Gero Hernandez,21,Formacion Profesional,58.64,148.2,Hombre,No estoy seguro de lo que se pregunta,No,No,Si,No,No,Si,Si,No,Si,Si,No,No,Si,Si,1202,Deseo
8128,Duke Davis,12,Colegio,59.31,154.05,Otro,No,No,Si,Si,No,No,No,Si,Si,Si,No,Si,Si,Si,No,3219,Intencion
8129,Tadeo Sanchez,20,Universidad,62.46,184.48,Otro,No,No,No,No,No,Si,No,Si,No,Si,Si,No,Si,No,Si,1978,Finalidad
8130,Adebayo Wright,12,ESO,53.45,137.07,Mujer,No,Si,Si,No,No,No,No,Si,No,Si,Si,Si,No,Si,No,3513,Comunicacion
8131,Rio Lee,21,Universidad,51.01,160.83,Hombre,No estoy seguro de lo que se pregunta,No,No,Si,Si,No,Si,Si,No,Si,No,No,Si,Si,No,2629,Comunicacion
8132,Duke Jones,20,Formacion Profesional,55.85,134.26,Mujer,No estoy seguro de ser trans,Si,No,Si,Si,Si,Si,Si,No,Si,No,Si,No,No,Si,828,Planificacion
8133,Jeff Jones,16,Bachillerato,61.35,143.12,Hombre,No estoy seguro de ser trans,No,Si,No,No,Si,Si,No,No,Si,Si,No,Si,No,No,1828,Ideacion
8134,Luke Ramos,20,Formacion Profesional,89.22,110.65,Mujer,Si,No,No,Si,No,No,Si,No,Si,No,No,No,No,No,No,2289,Finalidad
8135,Declan Adams,14,ESO,74.08,147.63,Hombre,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Si,No,2775,Ideacion
8136,Tadeo Barnes,18,Bachillerato,50.98,120.29,Mujer,No,Si,Si,Si,No,No,Si,No,Si,No,No,Si,Si,No,No,3146,Comunicacion
8137,Luka Baker,24,Universidad,85.96,110.36,Hombre,Si,Si,Si,No,No,No,No,No,No,Si,Si,Si,Si,No,No,2730,Comunicacion
8138,Paul Murphy,12,Colegio,77.86,136.43,Otro,No estoy seguro de lo que se pregunta,No,No,No,Si,Si,Si,No,Si,No,No,Si,Si,No,Si,676,Finalidad
8139,Lana Hernandez,15,ESO,57.09,159.01,Otro,No estoy seguro de lo que se pregunta,No,No,Si,No,Si,Si,No,Si,Si,Si,No,Si,Si,Si,2458,Comunicacion
8140,Ronald Jones,13,ESO,66.13,196.04,Mujer,No estoy seguro de ser trans,Si,Si,No,No,No,Si,No,No,No,No,No,No,Si,Si,2754,Deseo
8141,Ronnie Lee,13,ESO,74.32,166.15,Otro,No estoy seguro de ser trans,No,No,No,No,No,No,Si,No,No,Si,No,Si,No,Si,2548,Intencion
8142,Tiffany Jones,13,Colegio,77.79,134.0,Mujer,No,Si,Si,No,No,Si,No,Si,Si,Si,No,Si,Si,Si,Si,1065,Comunicacion
8143,Osborn King,20,Formacion Profesional,73.49,164.25,Hombre,No,No,Si,No,No,No,Si,Si,No,No,Si,No,Si,Si,No,2863,Deseo
8144,Luigi Gutierrez,22,Formacion Profesional,57.96,185.91,Hombre,No estoy seguro de ser trans,Si,No,No,Si,No,No,Si,Si,No,No,Si,No,No,No,2861,Deseo
8145,Amelia Cooper,21,Formacion Profesional,76.52,161.32,Hombre,No estoy seguro de ser trans,No,No,No,Si,No,No,Si,No,Si,No,Si,No,No,No,1192,Deseo
8146,Max Adams,11,Colegio,73.03,144.79,Mujer,No estoy seguro de lo que se pregunta,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,No,Si,Si,No,2583,Comunicacion
8147,Rachel Johnson,18,Formacion Profesional,76.9,179.9,Mujer,No estoy seguro de lo que se pregunta,Si,No,No,Si,No,Si,No,No,No,Si,Si,No,Si,No,3093,Intencion
8148,Nemo Harris,20,Formacion Profesional,79.72,178.62,Otro,Si,No,No,No,Si,No,No,No,No,Si,No,No,No,Si,No,2958,Deseo
8149,Luca Gonzalez,14,ESO,66.46,122.75,Hombre,No,Si,Si,Si,Si,Si,Si,No,No,Si,Si,No,Si,Si,Si,3167,Ideacion
8150,Daisy Harris,25,Universidad,66.49,164.17,Hombre,No estoy seguro de lo que se pregunta,No,Si,Si,Si,No,No,No,Si,Si,No,No,Si,No,Si,2119,Finalidad
8151,Timothy Martin,21,Universidad,68.26,183.47,Otro,No estoy seguro de lo que se pregunta,No,Si,No,No,Si,No,No,No,Si,Si,Si,No,No,No,681,Planificacion
8152,Johnny Allen,14,ESO,86.31,198.09,Hombre,No,No,No,Si,No,Si,Si,Si,No,No,Si,No,Si,No,No,2240,Ideacion
8153,Jordan Hall,13,ESO,74.06,176.84,Otro,No,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,No,No,No,Si,2565,Finalidad
